,idf_weights
nanan,8.931045183182627
anjeeeng,8.931045183182627
menjawab,8.931045183182627
nani,8.931045183182627
kucingg,8.931045183182627
awokawokawok,8.931045183182627
raft,8.931045183182627
malay,8.931045183182627
krotime,8.931045183182627
ohayooon,8.931045183182627
kronillust,8.931045183182627
kroniillust,8.931045183182627
nantii,8.931045183182627
akuuu,8.931045183182627
ohayon,8.931045183182627
kretek,8.931045183182627
kresh,8.931045183182627
krenesia,8.931045183182627
archon,8.931045183182627
rainshaman,8.931045183182627
kucingku,8.931045183182627
naked,8.931045183182627
pura,8.931045183182627
alberich,8.931045183182627
pus,8.931045183182627
wkwkkwwk,8.931045183182627
mythic,8.931045183182627
put,8.931045183182627
mythical,8.931045183182627
oli,8.931045183182627
kunantikan,8.931045183182627
puyu,8.931045183182627
puyumi,8.931045183182627
pertanda,8.931045183182627
kucingnya,8.931045183182627
kulkas,8.931045183182627
alasannya,8.931045183182627
okey,8.931045183182627
nagihnya,8.931045183182627
menonton,8.931045183182627
nahh,8.931045183182627
okelah,8.931045183182627
kui,8.931045183182627
kuenya,8.931045183182627
kuencenggg,8.931045183182627
menkrep,8.931045183182627
wuih,8.931045183182627
berangkat,8.931045183182627
qiqi,8.931045183182627
raizubartender,8.931045183182627
nanyway,8.931045183182627
personal,8.931045183182627
paman,8.931045183182627
konba,8.931045183182627
maljum,8.931045183182627
meninggal,8.931045183182627
pamer,8.931045183182627
yopiiiiiii,8.931045183182627
ayame,8.931045183182627
malmingan,8.931045183182627
kompetisi,8.931045183182627
nayoo,8.931045183182627
malu,8.931045183182627
maluuu,8.931045183182627
officially,8.931045183182627
ayangg,8.931045183182627
ayangku,8.931045183182627
kollab,8.931045183182627
oboo,8.931045183182627
obo,8.931045183182627
nbaru,8.931045183182627
raut,8.931045183182627
raveonair,8.931045183182627
pembina,8.931045183182627
kolaborasi,8.931045183182627
kolab,8.931045183182627
ayank,8.931045183182627
rayain,8.931045183182627
nbakal,8.931045183182627
nassalamualaikum,8.931045183182627
nasib,8.931045183182627
rani,8.931045183182627
kredit,8.931045183182627
malaysia,8.931045183182627
ohapagi,8.931045183182627
kouu,8.931045183182627
malemm,8.931045183182627
anjeeng,8.931045183182627
wkwkk,8.931045183182627
akunnya,8.931045183182627
ramadan,8.931045183182627
napr,8.931045183182627
awokwok,8.931045183182627
wkw,8.931045183182627
ramai,8.931045183182627
ohamiki,8.931045183182627
narakasa,8.931045183182627
korea,8.931045183182627
ohachuu,8.931045183182627
kopikanan,8.931045183182627
menjalani,8.931045183182627
ohaaaapiiiii,8.931045183182627
oha,8.931045183182627
kontes,8.931045183182627
persiapan,8.931045183182627
yopiiiiii,8.931045183182627
konsisten,8.931045183182627
konser,8.931045183182627
yakkk,8.931045183182627
rb,8.931045183182627
koleb,8.931045183182627
ciwi,8.931045183182627
urhatan,8.931045183182627
he,8.931045183182627
friendly,8.931045183182627
tiadakan,8.931045183182627
sharing,8.931045183182627
thursday,8.931045183182627
stonks,8.931045183182627
stonk,8.931045183182627
calliope,8.931045183182627
hayu,8.931045183182627
certified,8.931045183182627
hayooo,8.931045183182627
stiker,8.931045183182627
twister,8.931045183182627
shift,8.931045183182627
uhuyyy,8.931045183182627
deddy,8.931045183182627
tarawih,8.931045183182627
hawoo,8.931045183182627
diupdate,8.931045183182627
having,8.931045183182627
twist,8.931045183182627
headset,8.931045183182627
fresh,8.931045183182627
healing,8.931045183182627
setuju,8.931045183182627
besarr,8.931045183182627
heli,8.931045183182627
champions,8.931045183182627
fortuna,8.931045183182627
fortunee,8.931045183182627
hehenvtuber,8.931045183182627
chaan,8.931045183182627
boss,8.931045183182627
heheeon,8.931045183182627
shachou,8.931045183182627
days,8.931045183182627
tidack,8.931045183182627
shadow,8.931045183182627
ujian,8.931045183182627
shagaru,8.931045183182627
dn,8.931045183182627
deadlinenya,8.931045183182627
shalat,8.931045183182627
hearn,8.931045183182627
dmudah,8.931045183182627
theo,8.931045183182627
help,8.931045183182627
definisi,8.931045183182627
diundang,8.931045183182627
celebrate,8.931045183182627
staffsan,8.931045183182627
harapan,8.931045183182627
should,8.931045183182627
happyio,8.931045183182627
desember,8.931045183182627
ditugaskan,8.931045183182627
shoutabeenpremiere,8.931045183182627
stadium,8.931045183182627
gachatuber,8.931045183182627
stadion,8.931045183182627
desta,8.931045183182627
desuwa,8.931045183182627
showcase,8.931045183182627
bgst,8.931045183182627
gaessss,8.931045183182627
typo,8.931045183182627
tawa,8.931045183182627
sia,8.931045183182627
utiwi,8.931045183182627
ditraktir,8.931045183182627
bonus,8.931045183182627
gabutnvtuber,8.931045183182627
celestia,8.931045183182627
hatinya,8.931045183182627
vin,8.931045183182627
future,8.931045183182627
booster,8.931045183182627
cepu,8.931045183182627
stasiun,8.931045183182627
fyp,8.931045183182627
betul,8.931045183182627
thana,8.931045183182627
has,8.931045183182627
tgl,8.931045183182627
diubah,8.931045183182627
twitchstreaming,8.931045183182627
ceo,8.931045183182627
boong,8.931045183182627
tarwih,8.931045183182627
boom,8.931045183182627
sholat,8.931045183182627
denganmu,8.931045183182627
stand,8.931045183182627
cemana,8.931045183182627
uhuyy,8.931045183182627
gaiss,8.931045183182627
botan,8.931045183182627
hemm,8.931045183182627
titik,8.931045183182627
tambahan,8.931045183182627
holocouncil,8.931045183182627
doodle,8.931045183182627
fellow,8.931045183182627
donothon,8.931045183182627
hola,8.931045183182627
hoki,8.931045183182627
fenomena,8.931045183182627
suaramu,8.931045183182627
hohoho,8.931045183182627
donatur,8.931045183182627
chasm,8.931045183182627
byk,8.931045183182627
suapin,8.931045183182627
fesripil,8.931045183182627
chase,8.931045183182627
stumbleguys,8.931045183182627
dancing,8.931045183182627
ulah,8.931045183182627
bye,8.931045183182627
tamatkan,8.931045183182627
daito,8.931045183182627
dosen,8.931045183182627
sepanjang,8.931045183182627
bersih,8.931045183182627
fandub,8.931045183182627
fang,8.931045183182627
honey,8.931045183182627
taman,8.931045183182627
home,8.931045183182627
vt,8.931045183182627
holomie,8.931045183182627
double,8.931045183182627
father,8.931045183182627
bersin,8.931045183182627
check,8.931045183182627
bersinar,8.931045183182627
ultahnya,8.931045183182627
favorit,8.931045183182627
bersuara,8.931045183182627
vstreamer,8.931045183182627
upcoming,8.931045183182627
dosis,8.931045183182627
holoidmpengan,8.931045183182627
studio,8.931045183182627
streamku,8.931045183182627
seremmmm,8.931045183182627
tingkatkan,8.931045183182627
berupa,8.931045183182627
tutor,8.931045183182627
bpk,8.931045183182627
doc,8.931045183182627
setan,8.931045183182627
fo,8.931045183182627
tangungan,8.931045183182627
darling,8.931045183182627
hewwo,8.931045183182627
doi,8.931045183182627
urusan,8.931045183182627
tikus,8.931045183182627
doakan,8.931045183182627
hewloo,8.931045183182627
followers,8.931045183182627
dasi,8.931045183182627
bottleneck,8.931045183182627
fontnya,8.931045183182627
food,8.931045183182627
streamn,8.931045183182627
setengah,8.931045183182627
darimana,8.931045183182627
brajamusti,8.931045183182627
berulang,8.931045183182627
seri,8.931045183182627
stroberi,8.931045183182627
turut,8.931045183182627
striming,8.931045183182627
finale,8.931045183182627
serta,8.931045183182627
hitung,8.931045183182627
firdaus,8.931045183182627
hitam,8.931045183182627
firefly,8.931045183182627
history,8.931045183182627
fisik,8.931045183182627
hiroshi,8.931045183182627
berulah,8.931045183182627
himari,8.931045183182627
dapetin,8.931045183182627
tangannya,8.931045183182627
tangga,8.931045183182627
chaplin,8.931045183182627
seseorang,8.931045183182627
fleng,8.931045183182627
tipe,8.931045183182627
daerah,8.931045183182627
siaap,8.931045183182627
gajadi,8.931045183182627
digit,8.931045183182627
goooooo,8.931045183182627
skip,8.931045183182627
bl,8.931045183182627
dihamilin,8.931045183182627
valog,8.931045183182627
dihara,8.931045183182627
goo,8.931045183182627
tenggorokan,8.931045183182627
digendongg,8.931045183182627
dihari,8.931045183182627
dinisa,8.931045183182627
gombalin,8.931045183182627
valbrut,8.931045183182627
gombal,8.931045183182627
tergila,8.931045183182627
skul,8.931045183182627
gokil,8.931045183182627
tengil,8.931045183182627
going,8.931045183182627
dino,8.931045183182627
sop,8.931045183182627
valoooo,8.931045183182627
gebetan,8.931045183182627
cayaang,8.931045183182627
situsnya,8.931045183182627
bisir,8.931045183182627
grim,8.931045183182627
greget,8.931045183182627
dicuci,8.931045183182627
gratis,8.931045183182627
sound,8.931045183182627
soul,8.931045183182627
sou,8.931045183182627
ueuen,8.931045183182627
granny,8.931045183182627
skejulllll,8.931045183182627
terjemahan,8.931045183182627
sosis,8.931045183182627
skejulny,8.931045183182627
gawrt,8.931045183182627
castoria,8.931045183182627
sorenvtuberid,8.931045183182627
gozaimasu,8.931045183182627
bjir,8.931045183182627
gelar,8.931045183182627
dipinjem,8.931045183182627
gelut,8.931045183182627
terdapat,8.931045183182627
terbaik,8.931045183182627
geprek,8.931045183182627
soalny,8.931045183182627
gerakan,8.931045183182627
gimna,8.931045183182627
smangat,8.931045183182627
dimakan,8.931045183182627
bnyak,8.931045183182627
uwun,8.931045183182627
dimarahin,8.931045183182627
terang,8.931045183182627
gile,8.931045183182627
snowdropid,8.931045183182627
smoga,8.931045183182627
bngt,8.931045183182627
diluar,8.931045183182627
tepatnya,8.931045183182627
dilihat,8.931045183182627
sndiri,8.931045183182627
caption,8.931045183182627
get,8.931045183182627
sobat,8.931045183182627
genshiiin,8.931045183182627
terbangun,8.931045183182627
sombonk,8.931045183182627
terdampar,8.931045183182627
diner,8.931045183182627
dijaga,8.931045183182627
vairina,8.931045183182627
gemesin,8.931045183182627
slamat,8.931045183182627
dimundurin,8.931045183182627
dikala,8.931045183182627
dikarenakan,8.931045183182627
gm,8.931045183182627
dikatakan,8.931045183182627
solo,8.931045183182627
tengoku,8.931045183182627
dikejar,8.931045183182627
dimintain,8.931045183182627
diminta,8.931045183182627
gj,8.931045183182627
dimenstar,8.931045183182627
gendong,8.931045183182627
generation,8.931045183182627
skuyy,8.931045183182627
dewa,8.931045183182627
tembok,8.931045183182627
terlihat,8.931045183182627
bolong,8.931045183182627
siapin,8.931045183182627
gameplay,8.931045183182627
diskusi,8.931045183182627
diskon,8.931045183182627
gamer,8.931045183182627
tdr,8.931045183182627
vg,8.931045183182627
hahah,8.931045183182627
siapakah,8.931045183182627
sreasta,8.931045183182627
diambil,8.931045183182627
diaminkan,8.931045183182627
bikinnya,8.931045183182627
tersisa,8.931045183182627
bilangnya,8.931045183182627
sq,8.931045183182627
ucap,8.931045183182627
tebak,8.931045183182627
tebel,8.931045183182627
utututu,8.931045183182627
bolos,8.931045183182627
hair,8.931045183182627
ss,8.931045183182627
ssr,8.931045183182627
gajian,8.931045183182627
hamilin,8.931045183182627
utk,8.931045183182627
tawuran,8.931045183182627
haloow,8.931045183182627
dewi,8.931045183182627
ditambahin,8.931045183182627
ditambah,8.931045183182627
tba,8.931045183182627
galau,8.931045183182627
ssd,8.931045183182627
dhampire,8.931045183182627
halangan,8.931045183182627
dhampriends,8.931045183182627
dita,8.931045183182627
gambarnya,8.931045183182627
biblical,8.931045183182627
disuguhin,8.931045183182627
hajatan,8.931045183182627
vibes,8.931045183182627
bilibili,8.931045183182627
gris,8.931045183182627
siii,8.931045183182627
sikat,8.931045183182627
dibawain,8.931045183182627
spoiler,8.931045183182627
teros,8.931045183182627
candu,8.931045183182627
dibeli,8.931045183182627
dirumah,8.931045183182627
garam,8.931045183182627
telattt,8.931045183182627
cba,8.931045183182627
singkatan,8.931045183182627
speedpaint,8.931045183182627
vdj,8.931045183182627
sisi,8.931045183182627
ternotice,8.931045183182627
tema,8.931045183182627
sister,8.931045183182627
ughh,8.931045183182627
temannya,8.931045183182627
em,8.931045183182627
tembak,8.931045183182627
telepon,8.931045183182627
terpaksa,8.931045183182627
guru,8.931045183182627
disarankan,8.931045183182627
tersepona,8.931045183182627
bimbingan,8.931045183182627
silimit,8.931045183182627
siluman,8.931045183182627
simak,8.931045183182627
gwej,8.931045183182627
disebar,8.931045183182627
gwehj,8.931045183182627
discordnya,8.931045183182627
gantian,8.931045183182627
dibali,8.931045183182627
terpilih,8.931045183182627
guysss,8.931045183182627
verified,8.931045183182627
sinar,8.931045183182627
discord,8.931045183182627
sponsor,8.931045183182627
ver,8.931045183182627
dibanding,8.931045183182627
teks,8.931045183182627
disaring,8.931045183182627
candaa,8.931045183182627
senyummu,8.931045183182627
tepar,8.931045183182627
early,8.931045183182627
ioeighteen,8.931045183182627
esdeh,8.931045183182627
hyoe,8.931045183182627
berikutnya,8.931045183182627
elaine,8.931045183182627
invitation,8.931045183182627
improve,8.931045183182627
transaksi,8.931045183182627
suk,8.931045183182627
unarchive,8.931045183182627
el,8.931045183182627
berkumpul,8.931045183182627
inukami,8.931045183182627
ciki,8.931045183182627
buku,8.931045183182627
triplek,8.931045183182627
introductionnya,8.931045183182627
unsubrek,8.931045183182627
tah,8.931045183182627
sy,8.931045183182627
ero,8.931045183182627
emm,8.931045183182627
costum,8.931045183182627
duluuuu,8.931045183182627
vtubersuprising,8.931045183182627
sulit,8.931045183182627
iatposting,8.931045183182627
training,8.931045183182627
ttp,8.931045183182627
dung,8.931045183182627
berbulu,8.931045183182627
esme,8.931045183182627
un,8.931045183182627
berkurang,8.931045183182627
sudden,8.931045183182627
trap,8.931045183182627
cubit,8.931045183182627
clipper,8.931045183182627
iofin,8.931045183182627
clips,8.931045183182627
tuna,8.931045183182627
duga,8.931045183182627
husbu,8.931045183182627
dugongers,8.931045183182627
congratulation,8.931045183182627
tomcat,8.931045183182627
crown,8.931045183182627
hutang,8.931045183182627
huu,8.931045183182627
iofiii,8.931045183182627
sudirman,8.931045183182627
vtuberidformula,8.931045183182627
enjing,8.931045183182627
tongue,8.931045183182627
sunda,8.931045183182627
crabu,8.931045183182627
creatures,8.931045183182627
berisik,8.931045183182627
berlebihan,8.931045183182627
cita,8.931045183182627
tubuhku,8.931045183182627
edgelort,8.931045183182627
semprot,8.931045183182627
takbiran,8.931045183182627
selangkah,8.931045183182627
cringe,8.931045183182627
buktinya,8.931045183182627
emng,8.931045183182627
horasvtuber,8.931045183182627
buaya,8.931045183182627
inspirasi,8.931045183182627
interesting,8.931045183182627
vtuberreveal,8.931045183182627
ikzzzz,8.931045183182627
semangkaa,8.931045183182627
eited,8.931045183182627
vtuberrising,8.931045183182627
selingkuhan,8.931045183182627
tower,8.931045183182627
ciee,8.931045183182627
congrast,8.931045183182627
instant,8.931045183182627
berjalan,8.931045183182627
cieee,8.931045183182627
cih,8.931045183182627
ikujoooo,8.931045183182627
berjuang,8.931045183182627
ijisanji,8.931045183182627
vtubersid,8.931045183182627
cocote,8.931045183182627
bungkus,8.931045183182627
track,8.931045183182627
intermezonya,8.931045183182627
bercerita,8.931045183182627
tradi,8.931045183182627
surat,8.931045183182627
interaksi,8.931045183182627
trus,8.931045183182627
tulang,8.931045183182627
ihh,8.931045183182627
seluruh,8.931045183182627
edit,8.931045183182627
cooking,8.931045183182627
tsukimiproject,8.931045183182627
ente,8.931045183182627
corat,8.931045183182627
bukanya,8.931045183182627
unconscious,8.931045183182627
illustrator,8.931045183182627
entertainment,8.931045183182627
ice,8.931045183182627
entry,8.931045183182627
ichi,8.931045183182627
co,8.931045183182627
undang,8.931045183182627
trovo,8.931045183182627
totsumachi,8.931045183182627
bunda,8.931045183182627
idaman,8.931045183182627
copic,8.931045183182627
sembari,8.931045183182627
bukti,8.931045183182627
trs,8.931045183182627
semangkaaaaa,8.931045183182627
unsub,8.931045183182627
summon,8.931045183182627
congkak,8.931045183182627
semangkaaaa,8.931045183182627
tour,8.931045183182627
survival,8.931045183182627
sembarang,8.931045183182627
tsukipuro,8.931045183182627
identityv,8.931045183182627
vtubern,8.931045183182627
seketika,8.931045183182627
semanka,8.931045183182627
bermimpi,8.931045183182627
umum,8.931045183182627
iofinioforia,8.931045183182627
ishiguro,8.931045183182627
undur,8.931045183182627
tupai,8.931045183182627
seni,8.931045183182627
fail,8.931045183182627
ehh,8.931045183182627
dreadout,8.931045183182627
talenta,8.931045183182627
sweeties,8.931045183182627
tab,8.931045183182627
ehhh,8.931045183182627
vtuberassets,8.931045183182627
